Unnamed: 0,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price,Booking_Hour,Booking_DateTime,Booking_Slot,Lead_Time_Days,Duration_mins
1627,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6814,07:20,09:25,2h 5m,non-stop,8579,16,23-06-2022 16:00,Afternoon,5,125
1628,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8701,07:20,09:35,2h 15m,non-stop,8579,23,23-06-2022 23:00,Night,5,135
1629,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-665,08:00,10:10,2h 10m,non-stop,8580,2,23-06-2022 02:00,Night,5,130
1630,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2129,08:00,10:20,2h 20m,non-stop,8579,2,23-06-2022 02:00,Night,5,140
1631,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6278,08:45,11:00,2h 15m,non-stop,8579,5,23-06-2022 05:00,Morning,5,135
1632,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-338,09:00,11:15,2h 15m,non-stop,8579,12,23-06-2022 12:00,Afternoon,5,135
1633,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-927,09:30,11:35,2h 5m,non-stop,8578,23,23-06-2022 23:00,Night,5,125
1634,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-995,10:20,12:35,2h 15m,non-stop,8578,14,23-06-2022 14:00,Afternoon,5,135
1635,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-5342,10:45,12:50,2h 5m,non-stop,8579,8,23-06-2022 08:00,Morning,5,125
1636,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2138,11:55,13:55,2h 0m,non-stop,8579,3,23-06-2022 03:00,Night,5,120
1637,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-993,12:50,15:00,2h 10m,non-stop,8578,13,23-06-2022 13:00,Afternoon,5,130
1638,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-336,14:00,16:10,2h 10m,non-stop,8579,4,23-06-2022 04:00,Night,5,130
1639,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-863,14:00,16:15,2h 15m,non-stop,8580,1,23-06-2022 01:00,Night,5,135
1640,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2176,14:10,16:20,2h 10m,non-stop,8579,10,23-06-2022 10:00,Morning,5,130
1641,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-951,14:20,16:30,2h 10m,non-stop,8578,8,23-06-2022 08:00,Morning,5,130
1642,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-5306,15:25,17:35,2h 10m,non-stop,8579,23,23-06-2022 23:00,Night,5,130
1643,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-933,15:30,17:40,2h 10m,non-stop,8578,2,23-06-2022 02:00,Night,5,130
1644,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-864,16:15,18:25,2h 10m,non-stop,8579,8,23-06-2022 08:00,Morning,5,130
1645,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-941,16:45,19:05,2h 20m,non-stop,8578,2,23-06-2022 02:00,Night,5,140
1646,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-5318,17:00,19:05,2h 5m,non-stop,8579,1,23-06-2022 01:00,Night,5,125
1647,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-955,17:45,20:05,2h 20m,non-stop,8578,11,23-06-2022 11:00,Morning,5,140
1648,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2017,18:10,20:25,2h 15m,non-stop,8579,9,23-06-2022 09:00,Morning,5,135
1649,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-323,18:45,21:00,2h 15m,non-stop,8579,8,23-06-2022 08:00,Morning,5,135
1650,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-977,18:55,21:15,2h 20m,non-stop,8578,14,23-06-2022 14:00,Afternoon,5,140
1651,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8709,19:00,21:10,2h 10m,non-stop,8579,7,23-06-2022 07:00,Morning,5,130
1652,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-624,19:00,21:15,2h 15m,non-stop,8580,4,23-06-2022 04:00,Night,5,135
1653,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-985,19:45,21:55,2h 10m,non-stop,8578,10,23-06-2022 10:00,Morning,5,130
1654,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6261,19:45,21:55,2h 10m,non-stop,8579,1,23-06-2022 01:00,Night,5,130
1655,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8169,19:45,22:00,2h 15m,non-stop,8579,23,23-06-2022 23:00,Night,5,135
1656,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-805,20:00,22:10,2h 10m,non-stop,8580,14,23-06-2022 14:00,Afternoon,5,130
1657,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-953,20:40,22:50,2h 10m,non-stop,8578,5,23-06-2022 05:00,Morning,5,130
1658,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-328,20:55,23:25,2h 30m,non-stop,8579,7,23-06-2022 07:00,Morning,5,150
1659,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-605,21:15,23:35,2h 20m,non-stop,8580,4,23-06-2022 04:00,Night,5,140
1660,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-981,21:30,23:30,2h 0m,non-stop,8578,15,23-06-2022 15:00,Afternoon,5,120
1661,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-711,21:40,23:55,2h 15m,non-stop,8579,17,23-06-2022 17:00,Evening,5,135
1662,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2114,21:45,"00:10
+1D",2h 25m,non-stop,8579,5,23-06-2022 05:00,Morning,5,145
1663,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-354,22:45,"01:00
+1D",2h 15m,non-stop,8579,4,23-06-2022 04:00,Night,5,135
1664,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2519,23:35,"01:40
+1D",2h 5m,non-stop,8579,15,23-06-2022 15:00,Afternoon,5,125
1665,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-865,10:00,12:35,2h 35m,non-stop,8580,12,23-06-2022 12:00,Afternoon,5,155
1666,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-636,14:30,18:10,3h 40m,1 stop,8580,4,23-06-2022 04:00,Night,5,220
1667,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-719,05:55,10:20,4h 25m,1 stop,8579,12,23-06-2022 12:00,Afternoon,5,265
1668,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-2962,06:15,10:55,4h 40m,1 stop,8579,16,23-06-2022 16:00,Afternoon,5,280
1669,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-441,17:55,22:10,4h 15m,1 stop,8580,17,23-06-2022 17:00,Evening,5,255
1670,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-190,05:20,10:45,5h 25m,1 stop,8579,7,23-06-2022 07:00,Morning,5,325
1671,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-713,20:05,"02:00
+1D",5h 55m,1 stop,8579,12,23-06-2022 12:00,Afternoon,5,355
1672,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8373,09:50,16:10,6h 20m,1 stop,8579,18,23-06-2022 18:00,Evening,5,380
1673,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-131,09:55,16:25,6h 30m,1 stop,8579,2,23-06-2022 02:00,Night,5,390
1674,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-751,11:30,18:00,6h 30m,1 stop,8579,23,23-06-2022 23:00,Night,5,390
1675,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-717,13:35,19:40,6h 5m,1 stop,8579,7,23-06-2022 07:00,Morning,5,365
1676,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8963,09:25,16:10,6h 45m,1 stop,8579,1,23-06-2022 01:00,Night,5,405
1677,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8171,12:05,18:50,6h 45m,1 stop,8579,7,23-06-2022 07:00,Morning,5,405
1678,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-943,07:30,09:45,2h 15m,non-stop,8895,12,23-06-2022 12:00,Afternoon,5,135
1679,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-963,08:50,11:10,2h 20m,non-stop,8895,12,23-06-2022 12:00,Afternoon,5,140
1680,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-945,11:40,14:00,2h 20m,non-stop,8895,0,23-06-2022 00:00,Night,5,140
1681,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-969,18:10,23:05,4h 55m,1 stop,9031,5,23-06-2022 05:00,Morning,5,295
1682,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-929,21:20,"06:15
+1D",8h 55m,1 stop,9031,23,23-06-2022 23:00,Night,5,535
1683,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-969,18:10,"06:15
+1D",12h 5m,1 stop,9031,18,23-06-2022 18:00,Evening,5,725
1684,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-929,21:20,"09:40
+1D",12h 20m,1 stop,9031,15,23-06-2022 15:00,Afternoon,5,740
1685,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-969,18:10,"09:40
+1D",15h 30m,1 stop,9031,7,23-06-2022 07:00,Morning,5,930
1686,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-959,06:30,23:05,16h 35m,1 stop,9031,0,23-06-2022 00:00,Night,5,995
1687,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-959,06:30,"06:15
+1D",23h 45m,1 stop,9031,15,23-06-2022 15:00,Afternoon,5,1425
1688,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-929,21:20,"23:05
+1D",25h 45m,1 stop,9031,8,23-06-2022 08:00,Morning,5,1545
1689,Delhi,Mumbai,23-06-2022,28-06-2022,Air Asia,I5-740,08:10,20:40,12h 30m,1 stop,9107,12,23-06-2022 12:00,Afternoon,5,750
1690,Delhi,Mumbai,23-06-2022,28-06-2022,Air Asia,I5-552,10:40,23:45,13h 5m,1 stop,9107,10,23-06-2022 10:00,Morning,5,785
1691,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-761,18:45,"00:05
+1D",5h 20m,1 stop,10942,12,23-06-2022 12:00,Afternoon,5,320
1692,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-497,05:15,09:20,4h 5m,1 stop,12675,20,23-06-2022 20:00,Evening,5,245
1693,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2168,17:50,22:10,4h 20m,1 stop,12622,9,23-06-2022 09:00,Morning,5,260
1694,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2077,05:20,10:35,5h 15m,1 stop,12622,3,23-06-2022 03:00,Night,5,315
1695,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6373,06:30,11:20,4h 50m,1 stop,12622,5,23-06-2022 05:00,Morning,5,290
1696,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2141,13:35,18:45,5h 10m,1 stop,12622,6,23-06-2022 06:00,Morning,5,310
1697,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6.00E-153,19:35,"00:20
+1D",4h 45m,1 stop,12622,4,23-06-2022 04:00,Night,5,285
1698,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6.00E-184,09:50,15:45,5h 55m,1 stop,12622,10,23-06-2022 10:00,Morning,5,355
1699,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6022,11:15,16:55,5h 40m,1 stop,12622,12,23-06-2022 12:00,Afternoon,5,340
1700,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2141,13:35,19:40,6h 5m,1 stop,12622,18,23-06-2022 18:00,Evening,5,365
1701,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-913,05:55,15:50,9h 55m,1 stop,12670,22,23-06-2022 22:00,Night,5,595
1702,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-935,18:00,"15:50
+1D",21h 50m,1 stop,12670,9,23-06-2022 09:00,Morning,5,1310
1703,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-637,17:10,22:20,5h 10m,1 stop,13615,9,23-06-2022 09:00,Morning,5,310
1704,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-637,17:10,"11:15
+1D",18h 5m,1 stop,13615,10,23-06-2022 10:00,Morning,5,1085
1705,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-627,13:20,"16:00
+1D",26h 40m,1 stop,13672,20,23-06-2022 20:00,Evening,5,1600
1706,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-899,14:45,20:30,5h 45m,1 stop,14140,6,23-06-2022 06:00,Morning,5,345
